Ser No.,C,Al,Cu,Fe,Mn,Ni,Ti,V,Cr,Mo,Nb,Zr,Liquidus,Term. Temp,Solidifcation Range,Tot Vol Frac BCC,Tot Vol Frac FCC,Tot Vol Frac BCC+FCC,Tot Vol Frac Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,0,0,0,22,0,26,38,0,14,0,0,0,1380.04,1213.92,166.12,0.584281543,0,0.584281543,0.415718457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,0,0,0,35,0,11,34,0,20,0,0,0,1459.05,1207.03,252.02,0.053074283,0,0.053074283,0.946925717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,0,0,0,25,0,24,42,0,9,0,0,0,1393.07,985.8,407.27,0.612107313,0,0.612107313,0.387892687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,0,0,0,20,0,33,36,0,11,0,0,0,1350.71,1106.27,244.44,0.665654997,0,0.665654997,0.334345003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,0,0,0,25,0,15,51,0,9,0,0,0,1314.72,986.91,327.81,0.657313331,0,0.657313331,0.342686669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,0,0,0,36,0,15,44,0,5,0,0,0,1445.18,990.6,454.58,0.440434104,0,0.440434104,0.559565896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,0,0,0,32,0,22,30,0,16,0,0,0,1430.91,1103.23,327.68,0.164109848,0,0.164109848,0.835890152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,0,0,0,33,0,13,34,0,20,0,0,0,1452.17,1224.73,227.44,0.118179473,0,0.118179473,0.881820527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,0,0,0,21,0,28,35,0,16,0,0,0,1366.74,1108.51,258.23,0.56824947,0,0.56824947,0.43175053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,0,0,0,46,0,14,32,0,8,0,0,0,1506.1,1102.48,403.62,0.015644819,0,0.015644819,0.984355181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,0,0,0,21,0,26,48,0,5,0,0,0,1312.55,986.02,326.53,0.87277815,0,0.87277815,0.12722185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,0,0,0,37,0,14,31,0,18,0,0,0,1464.06,1102.38,361.68,0.094195081,0,0.094195081,0.905804919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,0,0,0,30,0,15,38,0,17,0,0,0,1436.82,985.78,451.04,0.21537216,0,0.21537216,0.78462784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,0,0,0,33,0,17,33,0,17,0,0,0,1451.52,1112.28,339.24,0.188259907,0,0.188259907,0.811740093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,0,0,0,25,0,22,37,0,16,0,0,0,1406.6,1221.7,184.9,0.441553972,0,0.441553972,0.558446028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,0,0,0,26,0,37,30,0,7,0,0,0,1362.81,1102,260.81,0.240398522,0,0.240398522,0.759601478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,0,0,0,33,0,10,40,0,17,0,0,0,1440.27,992.89,447.38,0.181737362,0,0.181737362,0.818262638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,0,0,0,23,0,13,59,0,5,0,0,0,1219.97,994.9,225.07,0.735816189,0,0.735816189,0.264183811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,0,0,0,33,0,28,32,0,7,0,0,0,1444.25,1106.82,337.43,0.072963258,0,0.072963258,0.927036742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,0,0,0,38,0,14,31,0,17,0,0,0,1468.44,1101.38,367.06,0.079415808,0,0.079415808,0.920584192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,0,0,0,39,0,11,38,0,12,0,0,0,1473.91,993.88,480.03,0.151293185,0,0.151293185,0.848706815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,0,0,0,26,0,17,51,0,6,0,0,0,1317.09,986.89,330.2,0.749366375,0,0.749366375,0.250633625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,0,0,0,35,0,15,45,0,5,0,0,0,1432.72,991.48,441.24,0.478582131,0,0.478582131,0.521417869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,0,0,0,29,0,24,35,0,12,0,0,0,1430.59,1108.93,321.66,0.389408041,0,0.389408041,0.610591959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,0,0,0,29,0,28,33,0,10,0,0,0,1421.83,1103.6,318.23,0.37397746,0,0.37397746,0.62602254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,0,0,0,49,0,15,30,0,6,0,0,0,1510.46,1090.36,420.1,0.011915396,0.068333051,0.080248448,0.919751552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,0,0,0,24,0,26,42,0,8,0,0,0,1384.89,993.49,391.4,0.673730574,0,0.673730574,0.326269426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,0,0,0,20,0,10,52,0,18,0,0,0,1306.85,989.9,316.95,0.439424569,0,0.439424569,0.560575431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,0,0,0,21,0,16,46,0,17,0,0,0,1352.58,983.5,369.08,0.347346609,0,0.347346609,0.652653391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,0,0,0,27,0,16,45,0,12,0,0,0,1388.62,985.36,403.26,0.425726818,0,0.425726818,0.574273182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,0,0,0,31,0,22,37,0,10,0,0,0,1445.68,1199.95,245.73,0.391337587,0,0.391337587,0.608662413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,0,0,0,34,0,11,47,0,8,0,0,0,1402.11,998.88,403.23,0.543915891,0,0.543915891,0.456084109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,0,0,0,23,0,25,38,0,14,0,0,0,1388.83,1224.25,164.58,0.560919858,0,0.560919858,0.439080142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,0,0,0,23,0,10,53,0,14,0,0,0,1294.19,992.9,301.29,0.559977681,0,0.559977681,0.440022319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,0,0,0,35,0,20,36,0,9,0,0,0,1468.56,1182.34,286.22,0.293369728,0,0.293369728,0.706630272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,0,0,0,22,0,36,36,0,6,0,0,0,1367.42,1109.76,257.66,0.490217529,0,0.490217529,0.509782471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,0,0,0,31,0,16,39,0,14,0,0,0,1440.35,985.48,454.87,0.271529033,0,0.271529033,0.728470967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,0,0,0,23,0,22,38,0,17,0,0,0,1392.67,1186.59,206.08,0.437102243,0,0.437102243,0.562897757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,0,0,0,26,0,22,37,0,15,0,0,0,1413.14,1224.48,188.66,0.437961644,0,0.437961644,0.562038356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,0,0,0,38,0,11,36,0,15,0,0,0,1471.81,988.88,482.93,0.082217469,0,0.082217469,0.917782531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,0,0,0,23,0,36,30,0,11,0,0,0,1337.09,1103.53,233.56,0.242456236,0,0.242456236,0.757543764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,0,0,0,25,0,26,30,0,19,0,0,0,1378.86,1103.5,275.36,0.386217923,0,0.386217923,0.613782077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,0,0,0,31,0,13,43,0,13,0,0,0,1421.16,986.9,434.26,0.317641177,0,0.317641177,0.682358823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,0,0,0,33,0,19,34,0,14,0,0,0,1453.84,1116.51,337.33,0.241241174,0,0.241241174,0.758758826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,0,0,0,20,0,39,32,0,9,0,0,0,1317.72,1106.2,211.52,0.543057269,0,0.543057269,0.456942731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,0,0,0,27,0,27,30,0,16,0,0,0,1390.98,1103.48,287.5,0.288752461,0,0.288752461,0.711247539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,0,0,0,29,0,15,50,0,6,0,0,0,1348.14,989.9,358.24,0.682925387,0,0.682925387,0.317074613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,0,0,0,24,0,11,45,0,20,0,0,0,1379.79,986.91,392.88,0.263774834,0,0.263774834,0.736225166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,0,0,0,28,0,14,49,0,9,0,0,0,1355.22,987.89,367.33,0.601253776,0,0.601253776,0.398746224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,0,0,0,49,0,10,34,0,7,0,0,0,1512.25,1028.63,483.62,0.020524783,0,0.020524783,0.979475217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,0,0,0,31,0,18,39,0,12,0,0,0,1441.56,985.68,455.88,0.336670274,0,0.336670274,0.663329726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,0,0,0,23,0,25,32,0,20,0,0,0,1378.19,1102.77,275.42,0.456831776,0,0.456831776,0.543168224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,0,0,0,29,0,29,32,0,10,0,0,0,1415.63,1104.4,311.23,0.340824818,0,0.340824818,0.659175182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,0,0,0,36,0,26,32,0,6,0,0,0,1463.89,1106.08,357.81,0.198669964,0,0.198669964,0.801330036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,0,0,0,32,0,22,32,0,14,0,0,0,1441.16,1104.64,336.52,0.24199699,0,0.24199699,0.75800301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,0,0,0,41,0,11,39,0,9,0,0,0,1480.85,998.88,481.97,0.210107783,0,0.210107783,0.789892217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,0,0,0,43,0,13,38,0,6,0,0,0,1497.97,994.67,503.3,0.187487862,0,0.187487862,0.812512138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,0,0,0,40,0,13,40,0,7,0,0,0,1479.4,992.88,486.52,0.262885174,0,0.262885174,0.737114826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,0,0,0,29,0,13,48,0,10,0,0,0,1370.98,989.88,381.1,0.543176443,0,0.543176443,0.456823557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,0,0,0,24,0,25,42,0,9,0,0,0,1385.2,986.74,398.46,0.643920172,0,0.643920172,0.356079828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,0,0,0,37,0,14,39,0,10,0,0,0,1469.19,987.79,481.4,0.233912547,0,0.233912547,0.766087453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,0,0,0,32,0,25,38,0,5,0,0,0,1454.03,1109.29,344.74,0.459113276,0,0.459113276,0.540886724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,0,0,0,22,0,26,40,0,12,0,0,0,1376.38,1195.78,180.6,0.621700387,0,0.621700387,0.378299613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,0,0,0,37,0,11,45,0,7,0,0,0,1433.35,1002.89,430.46,0.456138674,0,0.456138674,0.543861326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,0,0,0,45,0,12,32,0,11,0,0,0,1497.95,1100.67,397.28,0.021773464,0,0.021773464,0.978226536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,0,0,0,34,0,11,43,0,12,0,0,0,1432.26,993.9,438.36,0.33647159,0,0.33647159,0.66352841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,0,0,0,22,0,20,41,0,17,0,0,0,1381.2,983.52,397.68,0.412405863,0,0.412405863,0.587594137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,0,0,0,41,0,20,34,0,5,0,0,0,1497.89,1109.55,388.34,0.150541928,0,0.150541928,0.849458072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,0,0,0,39,0,22,31,0,8,0,0,0,1475.51,1102.1,373.41,0.015492616,0,0.015492616,0.984507384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,0,0,0,22,0,28,33,0,17,0,0,0,1368.24,1102.87,265.37,0.520393969,0,0.520393969,0.479606031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,0,0,0,27,0,11,56,0,6,0,0,0,1255,998.89,256.11,0.886112148,0,0.886112148,0.113887852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,0,0,0,21,0,30,42,0,7,0,0,0,1357.03,1221.17,135.86,0.77822879,0,0.77822879,0.22177121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,0,0,0,23,0,26,38,0,13,0,0,0,1387.7,1199.32,188.38,0.573996666,0,0.573996666,0.426003334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,0,0,0,22,0,28,32,0,18,0,0,0,1363.46,1105.45,258.01,0.490047135,0,0.490047135,0.509952865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,0,0,0,26,0,21,37,0,16,0,0,0,1413.87,1216.45,197.42,0.392325469,0,0.392325469,0.607674531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,0,0,0,28,0,15,46,0,11,0,0,0,1385.68,985.89,399.79,0.452764437,0,0.452764437,0.547235563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,0,0,0,26,0,25,39,0,10,0,0,0,1409.74,1224.16,185.58,0.560152309,0,0.560152309,0.439847691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,0,0,0,22,0,27,32,0,19,0,0,0,1365.95,1102.64,263.31,0.500379425,0,0.500379425,0.499620575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,0,0,0,38,0,13,40,0,9,0,0,0,1469.41,990.89,478.52,0.257101537,0,0.257101537,0.742898463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,0,0,0,41,0,20,31,0,8,0,0,0,1485.33,1102.12,383.21,0.02264053,0,0.02264053,0.97735947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,0,0,0,24,0,11,59,0,6,0,0,0,1214.73,997.9,216.83,0.840738304,0,0.840738304,0.159261696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,0,0,0,48,0,10,32,0,10,0,0,0,1503.86,1239.06,264.8,0.020799072,0,0.020799072,0.979200928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,0,0,0,24,0,25,45,0,6,0,0,0,1366.84,986.12,380.72,0.739753865,0,0.739753865,0.260246135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,0,0,0,35,0,11,38,0,16,0,0,0,1456.28,989.2,467.08,0.128003072,0,0.128003072,0.871996928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,0,0,0,26,0,10,47,0,17,0,0,0,1370.33,991.9,378.43,0.372444056,0,0.372444056,0.627555944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,0,0,0,30,0,25,37,0,8,0,0,0,1439.85,1107.81,332.04,0.453292114,0,0.453292114,0.546707886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,0,0,0,34,0,22,36,0,8,0,0,0,1463.99,1110.1,353.89,0.333663785,0,0.333663785,0.666336215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,0,0,0,24,0,28,37,0,11,0,0,0,1393.85,1110.86,282.99,0.567154421,0,0.567154421,0.432845579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,0,0,0,25,0,13,50,0,12,0,0,0,1331.53,987.9,343.63,0.530672239,0,0.530672239,0.469327761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,0,0,0,32,0,10,42,0,16,0,0,0,1427.36,993.88,433.48,0.254746586,0,0.254746586,0.745253414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,0,0,0,25,0,18,52,0,5,0,0,0,1294.82,986.56,308.26,0.801001817,0,0.801001817,0.198998183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,0,0,0,33,0,11,45,0,11,0,0,0,1414.33,994.9,419.43,0.425828387,0,0.425828387,0.574171613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,0,0,0,47,0,11,31,0,11,0,0,0,1499.74,1082.39,417.35,0.045311203,0.008668109,0.053979312,0.946020688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,0,0,0,27,0,28,35,0,10,0,0,0,1414.3,1106.79,307.51,0.467171487,0,0.467171487,0.532828513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,0,0,0,20,0,22,39,0,19,0,0,0,1371.75,984.41,387.34,0.447515655,0,0.447515655,0.552484345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,0,0,0,39,0,14,36,0,11,0,0,0,1482.24,989.34,492.9,0.146391276,0,0.146391276,0.853608724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,0,0,0,38,0,18,37,0,7,0,0,0,1483.64,1151.69,331.95,0.268169957,0,0.268169957,0.731830043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,0,0,0,34,0,27,32,0,7,0,0,0,1451.2,1106.61,344.59,0.068413419,0,0.068413419,0.931586581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,0,0,0,20,0,14,48,0,18,0,0,0,1336.76,985.15,351.61,0.308622836,0,0.308622836,0.691377164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,0,0,0,35,0,12,39,0,14,0,0,0,1455.72,988.45,467.27,0.177340492,0,0.177340492,0.822659508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,0,0,0,21,0,32,38,0,9,0,0,0,1364.07,1107.01,257.06,0.691291229,0,0.691291229,0.308708771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,0,0,0,20,0,14,58,0,8,0,0,0,1196.49,987.91,208.58,0.766312907,0,0.766312907,0.233687093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,0,0,0,25,0,19,44,0,12,0,0,0,1383.5,985.19,398.31,0.480909225,0,0.480909225,0.519090775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,0,0,0,33,0,12,49,0,6,0,0,0,1378.43,998.88,379.55,0.624514481,0,0.624514481,0.375485519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,0,0,0,42,0,13,35,0,10,0,0,0,1493.59,993.57,500.02,0.095316597,0,0.095316597,0.904683403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,0,0,0,45,0,14,34,0,7,0,0,0,1507.63,1238.28,269.35,0.074814405,0,0.074814405,0.925185595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,0,0,0,21,0,21,52,0,6,0,0,0,1270.47,985.68,284.79,0.827218105,0,0.827218105,0.172781895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,0,0,0,23,0,21,39,0,17,0,0,0,1392.2,985.06,407.14,0.419060644,0,0.419060644,0.580939356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,0,0,0,29,0,21,36,0,14,0,0,0,1432.7,1199.39,233.31,0.361599639,0,0.361599639,0.638400361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,0,0,0,44,0,15,32,0,9,0,0,0,1499.3,1102.11,397.19,0.022893252,0,0.022893252,0.977106748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,0,0,0,24,0,17,53,0,6,0,0,0,1274.32,986.88,287.44,0.834100365,0,0.834100365,0.165899635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,0,0,0,28,0,12,50,0,10,0,0,0,1343.55,991.89,351.66,0.61068545,0,0.61068545,0.38931455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,0,0,0,22,0,14,57,0,7,0,0,0,1223.66,988.89,234.77,0.817744904,0,0.817744904,0.182255096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,0,0,0,25,0,11,57,0,7,0,0,0,1232.72,995.9,236.82,0.885940717,0,0.885940717,0.114059283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,0,0,0,33,0,18,30,0,19,0,0,0,1440.18,1102.39,337.79,0.163673055,0,0.163673055,0.836326945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,0,0,0,23,0,22,46,0,9,0,0,0,1352.56,985.24,367.32,0.657035049,0,0.657035049,0.342964951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,0,0,0,20,0,19,45,0,16,0,0,0,1348.87,984.45,364.42,0.426871733,0,0.426871733,0.573128267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
